review_232350387,Kaiva,"Apr 03, 2018 12:45AM","Thank you! Although I liked the novel, something bothered me about it as well. This pretty much sums most issues up I had with the book. Out of curiosity, which purely tonal final twist at the end would you have left out? (to me it seemed from the very beginning of the book that it could only end in tragedy... but im probably wrong ^^)"
review_2068949026,Trix,"Aug 11, 2017 11:15AM",Can this be read as a standalone?
review_2068949026,Vivian,"Aug 11, 2017 11:20AM","Trix wrote: ""Can this be read as a standalone?""

Absolutely."
review_2068949026,Trix,"Aug 11, 2017 01:03PM","Vivian wrote: ""Trix wrote: ""Can this be read as a standalone?""

Absolutely.""

Cool. This sounds interesting."
review_2068949026,Vivian,"Aug 11, 2017 01:33PM","Enjoy, Trix. I'm definitely interested in your thoughts about it."
review_2068949026,Trix,"Aug 13, 2017 01:43AM","Vivian wrote: ""Enjoy, Trix. I'm definitely interested in your thoughts about it.""

I can't promise to start it soon but I'll keep an eye out for it and come back once I've read it."
review_2068949026,Vivian,"Aug 13, 2017 08:43AM","I don't think it is a book I'll forget, so whenever you get to it, or not, is fine."
review_2068949026,Trix,"Aug 13, 2017 01:56PM","Vivian wrote: ""I don't think it is a book I'll forget, so whenever you get to it, or not, is fine.""

I'll let you know once I've read it. :)"
review_2068949026,carol.,"Mar 10, 2018 07:46AM",Thanks for the review. I wouldn't have found this if not for you :)
review_2068949026,Vivian,"Mar 10, 2018 08:32AM","Carol. wrote: ""Thanks for the review. I wouldn't have found this if not for you :)""

I look forward to reading your thoughts on it, Carol."
review_3166017990,Debbie,"Nov 13, 2020 06:36AM","Sounds like an interesting take on the thriller genre! Great review, Tamoghna, and thanks for the recommendation!"
review_3166017990,Tamoghna,"Nov 13, 2020 07:00AM","Debbie wrote: ""Sounds like an interesting take on the thriller genre! Great review, Tamoghna, and thanks for the recommendation!""

Thanks, Debbie! From your shelves it's obvious you love thriller novels, and this one being one of the few I enjoyed a lot...hope you enjoy it!"
review_967435355,Barbara,"May 19, 2017 03:27PM",This author is good at depicting very devious characters. :)
review_967435355,Leonard,"May 21, 2017 05:28PM","Barbara wrote: ""This author is good at depicting very devious characters. :)""

Agree. I recommend his book Malice for a very devious criminal."
review_603611064,Soham,"May 04, 2013 11:55PM","If you haven't read the first one of Higashino, do give that a chance. That involves battle of grey matter between a mathematician and the physicist. And I look forward to what you think of this."
review_603611064,Samadrita,"May 05, 2013 12:52AM","I will read Devotion of Suspect X, if I like this. I'm hoping Higashino will impress me."
review_2355458860,Tim,"Jun 20, 2018 09:06PM",Hope you are enjoying it! I read it earlier this month and found it even better than The Devotion of Suspect X.
review_603611064,Paul,"May 11, 2013 04:49AM",good review!
review_2355458860,carol.,"Jun 20, 2018 09:57PM","Agree, Tim! Any others of his you liked?"
review_603611064,Samadrita,"May 11, 2013 07:07AM","Thank you, Paul."
review_2355458860,THE BIBLIOPHILE,"Jun 20, 2018 11:33PM","In so far I have followed your reviews, I have to say that ,You have keen analytical and critical sense. One personal question, do you have a phd in literature?"
review_603611064,Steve,"May 13, 2013 12:32PM","Even though I'm not familiar with the examples you used for context, there was enough independent description and insight for me to like this review a lot. Nice work, Samadrita!"
review_2355458860,Victoria,"Jun 21, 2018 07:51AM",I also loved the Devotion if Suspect X and have looked for more Keigo Higashino! Managed to get my hands on Malice. Hope it lives up to X and this one!
review_603611064,Samadrita,"May 13, 2013 11:01PM","Steve wrote: ""Even though I'm not familiar with the examples you used for context, there was enough independent description and insight for me to like this review a lot. Nice work, Samadrita!""

I am glad you felt that way, Steve. Thank you!"
review_603611064,Dinesh Babu,"Jun 23, 2015 03:45AM",A good review. Wondering which all books got 4 from you - since I was very satisfied with this book.
review_2355458860,Vivian,"Jun 21, 2018 08:39AM","And here I was making such good progress winnowing down my TBR, shame on you. *clicks to add*"
review_603611064,Shom,"Jun 28, 2015 01:57AM","Excellent review. I am a Higashino fan, and find Kusanagi a most fascinating character, and never more so than in this novel. Appreciate that you mentioned it in your review."
review_2355458860,Sharon,"Jun 21, 2018 08:56AM",On my list!
review_603611064,Brenda,"Feb 25, 2022 05:17AM","A summary of the entire plot, including all spoilers, is not a ‘review’. It just means you actually read the book, and don’t mind spoiling it for others."
review_2355458860,Tim,"Jun 21, 2018 09:58AM","Carol. wrote: ""Agree, Tim! Any others of his you liked?""

Those are the only two of his that I've read. I do have a copy of
A Midsummer's Equation (the only other Detective Galileo book available in English) and Naoko though. Will probably give Midsummer's Equation a read next month."
review_2355458860,carol.,"Jun 21, 2018 11:34AM",I just ordered Midsummer from the library. :)
review_2355458860,carol.,"Jun 21, 2018 11:36AM","Rituranjan wrote: ""In so far I have followed your reviews, I have to say that ,You have keen analytical and critical sense. One personal question, do you have a phd in literature?""

I appreciate your compliments on my analytical and critical sense. No, no literature degree, but a fine education from a fine college, and an unfortunate tendency to analyze everything."
review_2355458860,THE BIBLIOPHILE,"Jun 21, 2018 12:08PM",That unfortunate tendency is surely a gift. I enjoy reading your detailed reviews.
review_2155667757,,,
review_2155667757,,,
review_2155667757,,,
review_2155667757,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_1114627198,,,
review_464785798,,,
review_464785798,,,
review_464785798,,,
review_464785798,,,
review_464785798,,,
review_464785798,,,
review_3166018296,Julie,"Nov 15, 2020 11:09AM",I think it's important that you mentioned the quality of the translation here. I often struggle with Japanese lit for this very reason. Too many Japanese novels feel to me as though they've been translated into English by an 86-year-old former scholar who hasn't left his house in 23 years.
review_3166018296,Tamoghna,"Nov 15, 2020 04:48PM","Julie wrote: ""I think it's important that you mentioned the quality of the translation here. I often struggle with Japanese lit for this very reason. Too many Japanese novels feel to me as though they've been tr...""

""86-year-old former scholar who hasn't left his house in 23 years"": LOL!! Can't agree more with you, Julie. We have a good number of translators here who think that they are getting paid for the ability to use huge words in the re-tellings, when they can't even construct a sentence correctly."
review_3166018296,Théodore,"Nov 16, 2020 02:01AM","Excellent review, Tamoghna.
I'm not sure yet, but I tend to agree with what Julie wrote above, even though I only read two Japanese authors."
review_3166018296,Tamoghna,"Nov 16, 2020 04:57AM","Théodore wrote: ""Excellent review, Tamoghna.
I'm not sure yet, but I tend to agree with what Julie wrote above, even though I only read two Japanese authors.""

Thanks, Théodore. I haven't also read many Japanese authors, but even among those Higashino proved to be the most readable, with the obvious exception of Ishiguro, now I come to think of it."
review_3166018296,Debbie,"Nov 16, 2020 07:17AM","Tamoghna wrote: ""Julie wrote: ""I think it's important that you mentioned the quality of the translation here. I often struggle with Japanese lit for this very reason. Too many Japanese novels feel to me as though t...""

LOL!"
review_2166599775,Ms.pegasus,"Oct 30, 2017 09:42AM",This one was one of my favorites. It revealed so much about Japanese attitudes and culture.
review_3166018296,Debbie,"Nov 16, 2020 07:19AM","Nice review, Tamoghna! I'm glad to see that this second work of Higashino's didn't disappoint, especially after reading his first book, and that the translation was suitable."
review_2166599775,Patrick,"Oct 30, 2017 03:44PM","Ms.pegasus wrote: ""This one was one of my favorites. It revealed so much about Japanese attitudes and culture.""

I guess you're right. Certainly the obsession with ticking biological clocks. I just have Journey under the Midnight Sun and Midsummer Equation to read I think, then I'll have run out of English translations."
review_3166018296,Tamoghna,"Nov 16, 2020 07:46AM","Debbie wrote: ""LOL!""

Sadly it's true, Debbie. That's practically the reason I am trying to learn Spanish...proves quite time-consuming, though."
review_2166599775,Nina,"Oct 30, 2017 05:13PM","I've read this one and now I'm currently reading Journey Under the Midnight Sun, which made me stay up late last night till morning. Now I'm sleepy 😂"
review_3166018296,Tamoghna,"Nov 16, 2020 07:47AM","Debbie wrote: ""Nice review, Tamoghna! I'm glad to see that this second work of Higashino's didn't disappoint, especially after reading his first book, and that the translation was suitable.""

I do feel you are going to love his works too, Debbie! Given your love for thrillers!"
review_2166599775,Patrick,"Oct 30, 2017 08:30PM",I heard Under the Mdnght Sun was one of his best.
review_2160357759,Sara,"Oct 23, 2017 12:46PM",This sounds good.
review_2160357759,Idarah,"Oct 26, 2017 12:49PM","Sara wrote: ""This sounds good.""

It was soooo good!"
review_2160357759,Debbie,"Oct 29, 2017 05:07PM",Great review. This sounds intriguing!
review_2160357759,Idarah,"Oct 30, 2017 04:01PM","Debbie wrote: ""Great review. This sounds intriguing!""

Thanks, Debbie!"
review_2160357759,Carol,"Oct 31, 2017 05:26AM","I'm hooked on these puzzles also, Eve. I love your endorsement!"
review_2160357759,Carol,"Oct 31, 2017 05:27AM",I have Penance downloaded.
review_2160357759,Negin,"Nov 01, 2017 12:08AM",I can't wait to start these. I keep hearing about them.
review_1322086310,Vimal,"Aug 22, 2015 08:59AM",Why are Japanese books so bewitching to the mind
review_1322086310,Anoop,"Aug 22, 2015 09:12AM",I love this one more so than the Devotion.
review_1322086310,Smitha,"Aug 22, 2015 09:15AM","Vimal, I think because of their simple yet elegant way of describing things. At least, I think so.
Anoop, I liked this one the best of all the three I read from this author."
review_1322086310,Vidya,"Aug 22, 2015 10:59AM",Absolutely loved this and his other two books as well.
review_1322086310,Smitha,"Aug 22, 2015 11:05AM","He's written many, but only a few have been translated to English."
review_2549078993,Adina,"Oct 22, 2018 04:14AM",Great review. I was recommended this series as well.
review_2526777188,Karthick,"Dec 04, 2018 11:43PM",my New year pick! :)
review_2549078993,Bharath,"Oct 22, 2018 06:54AM","Thanks Adina. Yes, definitely interesting.."
review_2526777188,Apoorva,"Dec 05, 2018 01:01AM","Karthick wrote: ""my New year pick! :)""

That's great! I hope you like it. :)"
review_2526777188,Karthick,"Dec 05, 2018 05:54AM","Apoorva wrote: ""Karthick wrote: ""my New year pick! :)""

That's great! I hope you like it. :)""

I hope so. impressed with the devotion of suspect and malice. :)"
review_2526777188,Apoorva,"Dec 05, 2018 08:08AM","Karthick wrote: ""Apoorva wrote: ""Karthick wrote: ""my New year pick! :)""

That's great! I hope you like it. :)""

I hope so. impressed with the devotion of suspect and malice. :)""

I loved Devotion too! I'm yet to read Malice."
review_2526777188,Karthick,"Dec 05, 2018 09:31AM",Malice is fantastic! read and let me know
review_2526777188,Apoorva,"Dec 05, 2018 10:34AM","Karthick wrote: ""Malice is fantastic! read and let me know""

Sure. :)"
review_1938513502,Maggie,"Jun 24, 2017 05:08AM","I love how your emotions come through your reviews. When you truly love a book, you write your review with an intensity that I usually find myself laughing or smiling. With this book, I read your review and thought ""Aw how sad!"" 😢 Its like you put all of the disappointment you felt into these few sentences. If you ever write a book, I am reading it! 😀"
review_1938513502,Bill,"Jun 24, 2017 08:02AM",Thank you 🙈🙈🙈🙈🙈 Really moved by the comment and I always love our interaction... Sadly this thriller was so mundane and disappointing that I want to forget it 😅 I really do hope I write a book one day 😂😂😂
review_1938513502,Greg,"Jan 30, 2021 07:54AM","Bill, I agree, ""underwhelming."" And ""mundane"". And stupendously ridiculous. What if they'd needed a plumber?"
review_925306790,Manny,"May 03, 2014 02:04PM","comparing Higashino to Larrson is like comparing Chetan Bhagat to Haruki Murakami or Rohit Shetty to Stanley Kubrick

Or Vishwanathan Anand to Magnus Carlsen?

Sorry, I am actually a big Anand fan, but couldn't resist :)"
review_925306790,S.Ach,"May 04, 2014 09:43PM","Or Vishwanathan Anand to Magnus Carlsen?

Sorry, I am actually a big Anand fan, but couldn't resist :)""

:)"
review_925306790,Susan,"May 03, 2015 01:22PM","Ok, let me get this straight, you gave this book one star because OTHER PEOPLE compared the author to someone else and you didn't agree?"
review_925306790,S.Ach,"May 03, 2015 09:52PM","Susan wrote: ""Ok, let me get this straight, you gave this book one star because OTHER PEOPLE compared the author to someone else and you didn't agree?""

I agree, that's not the best way to judge a book. But unfortunately, the cover just raised the expectations.

And independent of any comparison, I didn't like the book. Was it the translation?"
review_925306790,Saoirse,"Jan 26, 2016 02:42AM",You think dragon tattoo is a better book or rather Larsson was a better writer ? You must read Keigo's suspect x or malice or journey under the midnight sun. He is nothing like Larsson and its a good thing. I enjoyed dragon tattoo when I read it the first time but wont read any sequels. Keigo on the other hand makes me beg for more. Oh well to each his or her own !
review_925306790,Lilo,"Sep 28, 2016 09:18PM",Thanks for the warning!
review_925306790,Manasi,"Nov 26, 2016 11:39PM","Hi, I think you should try read Devotion of Suspect X. That's where he got the title of ""Japanese Steig Larsson"" from. I've read both Salvation of a Saint and Devotion of Suspect X. Yes this isn't his best work, I liked Devotion of suspect X better too. Though it might just be that his style isn't for you. I personally didn't like them tagging him as the Japanese Steig Larsson precisely because I think it's unfair to compare two writers that way even though I haven't read Steig Larsson (he's on the list though) so I guess I'm not qualified to make a judgement in the first place but I guess that's why I liked the book better. Anyway I hope you've found a book you like to keep you company now. :)"
review_925306790,S.Ach,"Apr 20, 2017 12:19AM","Manasi wrote: ""Hi, I think you should try read Devotion of Suspect X. That's where he got the title of ""Japanese Steig Larsson"" from. I've read both Salvation of a Saint and Devotion of Suspect X. Yes this isn't ...""

Thanks Manasi for the recommendation. Surely i would give ""Devotion...."" a shot"
review_925306790,Gitacharya,"Jun 24, 2017 08:12AM","Sujeeth, it is unfair to compare Higashino to Stieg Larsson.

Larsson is just a three book wonder. But Higashino is a master storyteller. It should be proper to say: Larsson is the Higashino of Scandinavian fiction.

May be like you said translation might have made it a bad book for you.

Let me say this: I tried to read this particular book 5 times before, I made my mind to complete it at any cost. I loved the story and the narration. Just that the translation is the biggest problem.

Except for Malice, translation of Higashino oils is mediocre."
review_925306790,S.Ach,"Jun 24, 2017 09:18PM","Gitacharya wrote: ""Sujeeth, it is unfair to compare Higashino to Stieg Larsson.

Larsson is just a three book wonder. But Higashino is a master storyteller. It should be proper to say: Larsson is the Higashino of Sc...""

Looks like I have to give Mr Higashino one more try soon enough."
review_2414362865,Charles,"Jun 08, 2018 12:28PM","Did both of the novels have the same translator? If not, which did you think that contributed to your liking this one better?"
review_2414362865,Tim,"Jun 08, 2018 02:29PM","It looks like both had the same translator, so that didn't change my outlook there."
review_475608352,Naomi,"Mar 12, 2013 09:19AM","The first one in the series was great. A bit predictable, but I liked how he wrote the twist."
review_475608352,Naomi,"Apr 01, 2013 08:28AM","Did you read the first one? I love how he lays out the who, but not the how. Then he throws several twists. I love this author!"
review_475608352,Diane S ☔,"Apr 01, 2013 04:30PM",No I didn't read the first one. Have to get a hold of it. I love this author too. He is different and with all the books out there that is hard to do.
review_475608352,Naomi,"Apr 02, 2013 04:18AM","Yeah, I love the way he lays it out. Grab the audio if you have a chance. I will do this author only on audio now. I have really enjoyed it. It will be a 4 star review for me."
review_568121774,Dyuti,"May 06, 2013 08:58AM",Good review. I had my eyes on this one for some time now. Anyway is the translation in this one better than last time?
review_568121774,Soham,"May 09, 2013 10:02AM","I actually liked the earlier one better. The duel between mathematics and physics was what I liked most. This is not bad, per say but I have considerable fondness for most thrillers."
review_2612869829,Sad,"Dec 11, 2018 12:35PM",This must be special. I rarely last to book 5.
review_2612869829,Caro,"Dec 11, 2018 10:15PM","Yes, yes, we know.... :D

He's good. But nothing like Cormoran Strike ;)"
review_2612869829,Sad,"Dec 12, 2018 09:52AM","Caro wrote: ""Yes, yes, we know.... :D

He's good. But nothing like Cormoran Strike ;)""

Are you done with Lethal White?"
review_2612869829,Caro,"Dec 12, 2018 09:56PM","Oh I haven't even started, I'm keeping it for X-mas holiday ;)"
review_2612869829,Sad,"Dec 13, 2018 01:35AM","Caro wrote: ""Oh I haven't even started, I'm keeping it for X-mas holiday ;)""

Sooo coool that holidays are sooo sooooon :D"
review_2612869829,Caro,"Dec 13, 2018 04:18AM",Absolutely!
review_2561606518,Supreeth,"Oct 17, 2018 07:22AM","I've to sign up for netgalley then! I've been waiting since a year for this!!
Nice review!"
review_2561606518,Theresa,"Oct 17, 2018 07:40AM","Thank you. With NetGalley, I think they look if you have a blog and you're supposed to do reviews on Goodreads, Amazon, etc."
review_2561606518,Supreeth,"Nov 03, 2018 07:31PM","GOT IT APPROVED TODAY!
thank you :)"
review_2561606518,Theresa,"Nov 04, 2018 02:49AM",Yay!
review_2582189757,Kevin,"Nov 03, 2018 04:13AM","God, you write good reviews, Paromjit!"
review_2621046724,Mackenzie,"Dec 23, 2018 10:17AM","Wow, sounds like an accomplished book. Lovely review, Julie! ❤️🙂"
review_2582189757,Zoeytron,"Nov 03, 2018 04:34AM","I echo Kevin's comment, Paromjit. Always a treat."
review_2621046724,Julie,"Dec 23, 2018 10:26AM","Mackenzie wrote: ""Wow, sounds like an accomplished book. Lovely review, Julie! ❤️🙂""

Thank you, Mackenzie!! I thought was very unique! 😊"
review_2582189757,debra,"Nov 03, 2018 05:28AM","Count me in with Kevin and Zoeytron!!

PS Thanks for alerting me to this book, Paromjit, I really enjoy this author."
review_2621046724,Amber,"Dec 23, 2018 10:32AM",awesome review. Added this to my TBR
review_2582189757,Maureen ( NOT RECEIVING NOTIFICATIONS),"Nov 03, 2018 05:42AM",Wonderful review Paromjit 😘💖
review_2621046724,Julie,"Dec 23, 2018 10:33AM","Amber wrote: ""awesome review. Added this to my TBR""

Thank you, Amber!! Happy reading!! 😊"
review_2582189757,Miriam,"Nov 03, 2018 06:38AM",Beautiful review Paromjit 😊
review_2621046724,Amber,"Dec 23, 2018 10:44AM",No problem Julie and you too. ^_^
review_2582189757,Debra,"Nov 03, 2018 12:46PM","Fabulous review, Paromjit!"
review_2621046724,KAS,"Dec 23, 2018 10:55AM","Glad you didn’t have to go to Japan to discover this new author to enjoy, Julie! LOL ;) Awesome review, and so glad you really enjoyed!! 🎄❤️🎄"
review_2582189757,Paula,"Nov 03, 2018 01:15PM","Fantastic review, Paromjit. I will be starting this book tonight. So glad to see your high rating. It’s good to know it’s a cerebral read up front so I will know what to expect."
review_2621046724,Julie,"Dec 23, 2018 02:12PM","KAS wrote: ""Glad you didn’t have to go to Japan to discover this new author to enjoy, Julie! LOL ;) Awesome review, and so glad you really enjoyed!! 🎄❤️🎄""

Thank you, KAS!! I love travelling without ever leaving the comfort of my home- lot cheaper that way! 😁😁"
review_2582189757,Andrew,"Nov 03, 2018 02:09PM","Terrific review, Paromjit. I really like the sound of this one. Added 👍"
review_2621046724,JanB,"Dec 23, 2018 08:13PM",What a terrific review Julie. I like that Book Riot finds the hidden gems.
review_2582189757,Paromjit,"Nov 04, 2018 04:16AM","Kevin wrote: ""God, you write good reviews, Paromjit!""

debra wrote: ""Count me in with Kevin and Zoeytron!!

PS Thanks for alerting me to this book, Paromjit, I really enjoy this author.""

Zoeytron wrote: ""I echo Kevin's comment, Paromjit. Always a treat.""

Kevin, Zoeytron and Debra....you’re all fabulously generous friends...far too kind....thank you sweethearts!"
review_2621046724,Julie,"Dec 23, 2018 08:15PM","JanB wrote: ""What a terrific review Julie. I like that Book Riot finds the hidden gems.""

Thank you, Jan!! It's a great source of information!! 😊💖😊"
review_2582189757,Paromjit,"Nov 04, 2018 04:18AM","Debra wrote: ""Fabulous review, Paromjit!""

Miriam wrote: ""Beautiful review Paromjit 😊""

Maureen wrote: ""Wonderful review Paromjit 😘💖""

Thank you all, Maureen, Miriam and Debra....so very appreciated! 💖💖💖"
review_2621046724,Sandra,"Dec 23, 2018 09:11PM",Wonderful review Julie! I'm glad to see you enjoyed it! :)
review_2987007623,,,
review_2987007623,,,
review_2616005567,,,
review_2616005567,,,
review_2616005567,,,
review_2616005567,,,
review_2616005567,,,
review_2616005567,,,
review_2616005567,,,
review_2616005567,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583000410,,,
review_2583317837,Shabbeer,"Nov 04, 2018 06:10AM","Aha! The new one. Awesome, I added it to my TBR."
review_2583000410,,,
review_2583317837,Apoorva,"Nov 04, 2018 08:16AM","Shabbeer wrote: ""Aha! The new one. Awesome, I added it to my TBR.""

That's great! I can't wait to read more of Keigo! I hope I don't run out of his books to read anytime soon. xD"
review_2583317837,Shabbeer,"Nov 04, 2018 08:50AM","Apoorva wrote: ""Shabbeer wrote: ""Aha! The new one. Awesome, I added it to my TBR.""

That's great! I can't wait to read more of Keigo! I hope I don't run out of his books to read anytime soon. xD""

Alas, I think I have exhausted all of Higashino's translated books. Sigh, sob, sniff... That's why I am excited for this new one to arrive."
review_2583317837,Apoorva,"Nov 04, 2018 09:11AM","Shabbeer wrote: ""Apoorva wrote: ""Shabbeer wrote: ""Aha! The new one. Awesome, I added it to my TBR.""

That's great! I can't wait to read more of Keigo! I hope I don't run out of his books to read anytime soon. xD""

...""

Ohh that is so sad! :/ But, I'm glad you get to read this one! I hope they translate all of his books so, we'll have more to read."
review_2583317837,Shabbeer,"Nov 04, 2018 01:32PM","Apoorva wrote: ""Shabbeer wrote: ""Apoorva wrote: ""Shabbeer wrote: ""Aha! The new one. Awesome, I added it to my TBR.""

That's great! I can't wait to read more of Keigo! I hope I don't run out of his books to read an...""

Yeah, I too hope for all his books getting translated. Though, for some reason, it has been quite slower than other famed Japanese authors"
review_2583317837,Apoorva,"Nov 06, 2018 10:27PM","Shabbeer wrote: ""Apoorva wrote: ""Shabbeer wrote: ""Apoorva wrote: ""Shabbeer wrote: ""Aha! The new one. Awesome, I added it to my TBR.""

That's great! I can't wait to read more of Keigo! I hope I don't run out of his ...""

Well, I hope they keep on translating! I feel like I should start learning Japanese, that way, in a few years hopefully, I'd be able to read his books without the need for translation. :P"
review_2583317837,Shabbeer,"Nov 07, 2018 12:46PM",Ahaha! I feel that way about Deutsch with so many books in my tiny little library waiting to be read in its original language.
review_2583317837,Apoorva,"Nov 08, 2018 10:10AM","Shabbeer wrote: ""Ahaha! I feel that way about Deutsch with so many books in my tiny little library waiting to be read in its original language.""

Wow! I hope you learn it and read some awesome books! :D"
review_2583317837,Tahera,"Mar 13, 2019 01:56AM",Nice review Apoorva!
review_2189151141,Rusty,"Nov 06, 2018 04:40AM",Great review Supreeth !! This book seems interesting .
review_2583317837,Apoorva,"Mar 13, 2019 02:03AM","Tahera wrote: ""Nice review Apoorva!""

Thank you! :)"
review_2935761311,Tahera,"Aug 23, 2019 10:34PM",Awww so who dumped who basically? Lol.
review_2935761311,Shifad,"Aug 23, 2019 10:58PM","Tahera wrote: ""Awww so who dumped who basically? Lol.""

I stuck with her throughout...till the end. And finally, she left me! :p"
review_2935761311,Tahera,"Aug 23, 2019 11:10PM","Shifad wrote: ""Tahera wrote: ""Awww so who dumped who basically? Lol.""

I stuck with her throughout...till the end. And finally, she left me! :p""

Oh the author is a female? :P"
review_2935761311,Shifad,"Aug 23, 2019 11:21PM","Tahera wrote: ""Shifad wrote: ""Tahera wrote: ""Awww so who dumped who basically? Lol.""

I stuck with her throughout...till the end. And finally, she left me! :p""

Oh the author is a female? :P""

Male, through and through. But where is the drama in saying ""he left me""?"
review_2935761311,Tahera,"Aug 24, 2019 12:09AM",Plenty? 😁😇
review_2935761311,ReadAlongWithSue,"Aug 24, 2019 02:03AM",Love this review!
review_2935761311,Shifad,"Aug 24, 2019 02:39AM","Tahera wrote: ""Plenty? 😁😇""

From your POW, plenty. I guess. From my POW, not enough!"
review_2935761311,Shifad,"Aug 24, 2019 02:39AM","sue wrote: ""Love this review!""
Yay, Sue!!"
review_2511599901,carol.,"Dec 04, 2018 09:22PM","Oh yay, another finally was translated. His storytelling is so interesting."
review_2511599901,Faith,"Dec 05, 2018 03:46AM","Carol. wrote: ""Oh yay, another finally was translated. His storytelling is so interesting.""

I had never read him before, but it was the way he connected the dots that kept me reading. Also, I have read very few books set in Japan so the details were new to me - cracker shops and scissors for cutting food."
review_2511599901,carol.,"Dec 05, 2018 08:59AM","I really enjoyed the other three I've read by him. I'd say they were psychological mysteries as much as anything, and that the character relationships were what made it so moving. I enjoy the Japan-focused details as well!"
review_2729302126,sreejit bardhan,"Mar 01, 2019 09:14PM",is this more of a drama than a murder mystery? Heard this is not in the same genre like Devotion of suspect x or malice
review_2618290067,Tom,"Dec 23, 2018 11:37AM","Ah, sorry to hear it. CrimeReads has been promoting this one, but their ""best of"" lists are so varied that one gets impression that they tend to push stuff just to fill content quota."
review_2618290067,Lata,"Nov 21, 2021 09:42AM",Excellent Review !
review_2495546243,Carol She's So Novel꧁꧂,"Jan 31, 2019 10:19AM","Maybe not this title, but I need to get back to this author. I loved The Devotion of Suspect x!"
review_2495546243,Fran,"Jan 31, 2019 10:24AM","This is an excellent book, as it is your review of it, even if our feelings about it differ. It's interesting that one of the things I enjoyed the most about this book, which you found unsatisfactory, is the focus on the emotional fallout on the living, and not on the murderer."
review_2495546243,Aditya,"Jan 31, 2019 10:26AM",Don't you feel like you are missing out on the subtleties with a translated version? Or do you not mind getting a slightly reduced reading experience as long as you it is still going to be a great read? I never got around to the Millennium trilogy in spite of all its plaudits for the same. And great analysis as always.
review_2495546243,carol.,"Jan 31, 2019 11:07AM","Aditya--yes, and I think it is an especially profound issue with cultures that are more dissimilar. Somethings do transcend, especially with great translators, and I found The Devotion of Suspect X stunning. This one did not transcend culture or time."
review_2495546243,carol.,"Jan 31, 2019 11:08AM","Carol She's So Novel꧁꧂ wrote: ""Maybe not this title, but I need to get back to this author. I loved The Devotion of Suspect x!""

We--or at least, I--are hampered by our need for translations! Per GR database, 24+ works (18 in the two detective series) and only 6 in English."
review_2495546243,Vivian,"Jan 31, 2019 11:15AM","He usually does not follow the classic pattern of announcing the murderer at the end of the book; instead, the ending is more about wrapping up the emotional fallout, or about an explanation of the crime that includes the history of how the murderer arrived at their crime.

This is what I enjoy about Higashino's work. Of those I've read, this was the least favorite, but still satisfying. I think I prefer the Detective Galilleo work because his character was more flushed out, while this Detective Kaga work seemed to be less so. They both are focused on the psychological and sociological, but Gallileo's character is better integrated into the story."
review_2495546243,carol.,"Jan 31, 2019 11:58AM","I agree, Vivian, the emotional aspect is fascinating and elevates the crime story, although he does a decent job of making that interesting as well. That angle in Suspect X was devastating.

One thing Carol's review noted, that I also noted in another book, is the way he has other connections/seeming storylines that don't seem to be integrated or go anywhere. In this one, it was the (view spoiler) and in the seaside story I read--don't have time to look up the title--(view spoiler) Do you have any input or take on that?"
review_2495546243,Vivian,"Jan 31, 2019 02:06PM","Oh boy. Here's where having read many mystery/detective novels recently is going to bite me. Forgive me if I mix something up. Regarding your spoiler, and my comment is very much a spoiler (view spoiler)


Regarding the seaside story, I'm not sure I read that one. Not ringing a bell. Brain is sifting, so I might be back with an update."
review_2495546243,carol.,"Feb 01, 2019 07:39AM","Oh, I hear you on forgetfulness, and you are absolutely forgiven. The 'seaside story' was A Midsummer's Equation, which had a the physicist visiting a seaside town to testify about an underwater mining operation. The mining operation brought him there, and there was mixed local reaction to the mining operation, but (view spoiler)"
review_4074028469,Alex,"Jun 26, 2021 12:35PM","I just finished this a few months ago and also loved it, especially as he dispenses with the ""who"" and then concentrates on the ""why"". I know that yo are not a huge whodunnit fan but I would urge you to start The Devotion of Suspect X. It is not just a cracking whodunnit but I loved Higashino's unique style"
review_1966717984,Donna,"Apr 23, 2017 07:41AM","Great review, Dem! Thanks for pointing out there isn't any gore in this story. That's always a plus. :)"
review_1709503226,Aj the Ravenous Reader,"Aug 02, 2016 12:00AM","Great, honest review, Aditi. <3"
review_2495546243,Vivian,"Feb 01, 2019 08:22AM","carol. wrote: ""Oh, I hear you on forgetfulness, and you are absolutely forgiven. The 'seaside story' was A Midsummer's Equation, which had a the physicist visiting a seaside town to testify about ...""

I have not read that one."
review_4074028469,Glenn,"Jun 26, 2021 01:46PM","Alex wrote: ""I just finished this a few months ago and also loved it, especially as he dispenses with the ""who"" and then concentrates on the ""why"". I know that yo are not a huge whodunnit fan but I would urge y...""

Thanks for the rec, Alex. I'll certainly keep that novel in mind when I next have a fancy for a mystery."
review_1709503226,Pearl,"Aug 02, 2016 03:09AM","Fascinating and honest review, Aditi! :)"
review_1966717984,Kathy,"Apr 23, 2017 07:44AM","Nice review Dem, sounds like my kind of book."
